id,entry,lifeStats,sort
sut7ABonFq,MHVfcd5OZN7O,"(7l5iw9gZEx , wryzO4ETtz)",MMEZHtIVWY
vv5yDkHZ1G,MHy8DyAkS0lw,"(tpXbCYtUeD , KUtmE5Zfut)",2bxOw0snXS
02YYPkFl5y,MHtzqSuYlfsk,"(xFqwt4Yfdl , IQpcsr74Zf)",FEA14YHDQs
OvmEXKL9K1,MHHomGOrg5UP,"(daJFJkOMtO , QqEt2dDzyN)",wqnaJsSz8H
v46eT4m8jj,MHilHvm1aW61,"(eqxSattI3q , H8jsmvdAuQ)",eZur9gOITy
eNj0NMx1Pk,MIcYWt5R8osK,"(DDjtSB1YLr , 2aoOyIyN10)",uxN0VGRGSx
S5J2lGRPU2,MIr9swGp50Ij,"(nGD7VUNn9z , WoCHvGHATW)",gT35OeIHYV
aTN26sMsu3,MIuF6so8tdW8,"(VY2OUmtSst , jOR3FdKPYY)",cUQkkUJEPS
gNgDBIsavI,MIIU4Bd6zIHP,"(77RePK36OI , VL9q59nanD)",ls8qatNI8R
NMWbFxXesN,MICukSDLhD0F,"(0MRyO3sc30 , zpkpCswBfg)",h8hhMaDWMK
turRoSpcUd,MI5LvyukgyqU,"(MIr819meBO , 0VdXDOR7nx)",vVt2DvCmYV
6YuTKVjsT6,MI5wnjzrgDzL,"(FWVenLPBeA , fx2dOnmD3z)",7JLHxAMjlA
iQqsmmZ1P7,MIyWMOIAJT5N,"(mF6OM1UsH6 , hfEhwDapkT)",YxFB0r3Kwe
JRxxWtZqhj,MIxXBHCPJRaN,"(9LJGSvUHqo , PuJXKYwk55)",JTLmDemsDR
CDcsFMGoaX,MItOzFWIbQRM,"(Gkd8RThxyJ , 3RFwWYFz6o)",aDKlPUtpkR
su2g7O3Mzo,MJHecE7Hb88J,"(QhYDXM1aQl , 3zt29oxhKw)",X9AwKuGk2C
ySuymXl7Xk,MJgpdFwqNgT6,"(ruERs3M4Uh , klHIZzvFyM)",kgbbk8eV9n
rxSWo0ZxCM,MJdQTI2e8uAI,"(CHEpZGUE0P , nDde1zSDlk)",om4AsRCq7G
Xpvs6rQQ5I,MJgLFozeAHTG,"(ICk0MpSi5y , tnbdb0Npde)",Z3fvG6DJX9
0K8p2w7fjp,MJWcCmcJPAuL,"(S2CFQmmqj7 , upkOLpn0FZ)",fFH0bBv94G
WUV2xy9Ea4,MJ0f9R6zs5Gu,"(DwjFJhN0gT , A02vZhlo8H)",X9USWzN1wt
sPXOWyAnro,MJqjtbdAmvRr,"(Jt2Ygreqno , thOSOo7jxe)",pU4P7HtuLe
w62jg6PJFJ,MJULeRragm0h,"(WDrbfrFv20 , 7HAi9bSlMe)",Wn20AMZ60y
Y9j8sf4hJJ,MJupbvPcY4LK,"(7FyvbEeAyd , Koq2fWWE82)",vxiA8asqoq
7HdFlFPBuy,MJV8oRW0kZkz,"(N8tKP9nmnh , l2WgEbkLCN)",tdCl32gDJC
OK8Z7Lv8Lu,MKuAmZQV8V2o,"(PiSHlbh2uu , EeLGuXx1Lw)",8MIF4AWx1v
uPCpa3cmDn,MKktNx4uk6LP,"(fGakwzRUAg , BQP5aacosS)",HFLCRZmk6H
jM55tYGT1F,MKLPniPfQtwy,"(o7a2fip61L , JY000zYYYf)",3ax52kHa93
60GwPZV8I6,MKZghM8o3E2q,"(svp8U4MDZe , LnDHZFybjv)",bhbNtKjaLP
KlIPZwOJHW,MKhNs9VBPBse,"(v8tVuR6y1m , jIrjXCQMU4)",zDEcZRyZ6A
tsk9oPPdo6,MKK7K8fjP7sP,"(s3hGyvGgfI , QZAAOi6QLG)",fq85CH4o9L
Wihc3YOcz4,MKsVdc7ILuFL,"(aK81tOO2KK , t2eFHrLsNo)",dNNn1sazkv
AWyqiPa8Da,MKpGxk2sdN9L,"(ADAGZ23egC , Z9s7RqAHmP)",ldqJMKo0iO
L2KSpCntzC,MKz3YpnkOeqB,"(FUAfuPfvyW , TpE9BpGEGN)",qYqxmkHDJF
hlpOzs7NMy,MKxA4i4vMEwm,"(zD0tBFv8h2 , XN8e74YuEV)",yqrcxmdaA0
5YHDy4KAsw,MLlcMJa5y3JY,"(N5TfiyAXoZ , LUpkD4G9NU)",jep3g8ORUC
RAditMw1jV,ML2nmZBD4DOd,"(V5k1tURjqa , yoetblCfD7)",pW6kcZyHl0
wmT8wehjRC,MLncasPbHxPn,"(rkmIL1x0E0 , Qpc1Im0Szr)",OxEnoexsXr
k5GJIfWlOQ,MLJKNOOpfm11,"(XB9DfiI1xj , nb17UdlNq4)",DKhYbZwgBW
shIRd9x5RW,MLiKAWFFLtaS,"(iNkuPZNa0K , TveqLQckPa)",BLTBj2WT7M
CgYcceqDYk,MLZ3WRA0D9Qp,"(5YB7udo4QX , tTOJ2o5wLj)",UZpRLjA4MC
hAyvhmILnJ,MLMbQBb9TpBk,"(GlPjRd9YMq , A5CRkIUxfZ)",65eKKyktjw
UdK1IAdG91,MLKlXSqoq3TU,"(nDJCdAtB7R , HnrI9adivg)",i4b352eUm5
nplOLg0YKn,MLfgxzeCWlV8,"(OgwNpCtw9z , 0EWbQGLJdK)",Ow09zqkCad
nGiS6JEt3F,ML8PrgXniGFr,"(HxugCrQVby , 6t5EyW0iUI)",OaUcCr93S3
J1NdJRUntP,MM4iuLvSN8Fm,"(95ZSuXGo1q , Ywvk1veAWe)",GhI6XMNY8O
SiGgN8k4u8,MMun1IHRFgVW,"(K0YGlckrxJ , OiLWecV2nm)",ZlZz8LqZwk
41dISa5yVF,MMlXYgIy6LM6,"(REIvxeLY2E , ykFnLeQ7UD)",2WRUZfu95e
uPboYIh761,MMLFCMzpLR2h,"(eTmnmkZZrh , qzokWw9aNS)",EkbPSkSXap
kd0dhjJ4So,MMxqRaL41xYM,"(jMYEBLdkU4 , ygxFxF29DL)",1nn1uHglTg
mTJw5opGfi,MMIHvz6wMTP8,"(3VqeiUg8xD , dYEQNpHqXv)",1ootxUyNdz
n45gwzut6U,MMmKkEk3Z9rU,"(2cwrgWavTJ , OcWHduC1z0)",pLiRFrAxPW
apkHaGbH5k,MM5o3mDagryi,"(u8HNdU7zi9 , zD0tj1RAwt)",67FUWvZ3Sx
CSNFtl94qa,MMmaGwNQMG1q,"(Eg7iUDf2UX , 7kn55wfUYx)",73sZUZOizC
yWQ0hcSoaO,MM3U8GeFTSYR,"(8kVyPNKJPw , baZ99WSjCv)",vFHfUdLDIH
9WKN2htwOk,MNyHlJf3O4uU,"(TWT9ztUjzw , ouseI8STxL)",8z1D2bMpoQ
4GzWlVYous,MNnD9I8MYEgK,"(WQ1cJ7f1Gb , Xu15CRnBuy)",zdrVoFhqkW
srzLNIOiA4,MN0okG3xFTRd,"(Wrz6kr9aq8 , 1etJvUWUfO)",rCKxL0WfXc
jrjRXHNGjc,MN7Baq1LnoTH,"(L7aaALzr1T , ZruADJDZMa)",zSmHZMag1k
5AqnJqqLBN,MNk6oQTSCxek,"(v3korD1pzm , lJwycBy9YN)",yMg6KnJAce
ZPfo5u6opl,MNni480Ar96z,"(w4IEUUpHyX , Bj3GccYxe1)",HcW2qgpE38
VIWGMYWgmr,MNSiUkkIQIUU,"(9MKsSAzeei , kUIl5k6Ywf)",7LDM7SJ7ng
pGwt6iNB5w,MNJNWvhINlff,"(ECg0i5pm6u , c4heXeaxUk)",OsyPc9OAs8
MaPTjjMJUO,MN8SLV0tTEyF,"(3bIRQgCnTq , V41xgTAyap)",xYzyLEMqfu
W1grwSuDad,MNaV9Q9NEpBG,"(oZQJ2MWMKt , t1EUsHRWOY)",8o6nlPW7m0
gqjuLJyQSV,MOr1Vrm1oeCf,"(la5y7I138v , nIS5QlcNQI)",3sHvhNGVWC
6ud2pK8BEg,MOX328jS9JN3,"(IDiIw9WL7x , Uh96jMx2E5)",ZV4tIoE57B
bfkFxoU13g,MODmq2BvdTHU,"(fG9R4edl01 , JzBXom4T8u)",0xyCZ2nqJx
U3oStu5nOs,MOJiurtbTK2N,"(YZr9veOVwi , jObRsXT8Qx)",x1MKNeg0pi
ddMN8Kg2Ug,MOByV47LokFW,"(0kG9QXie03 , KgmsBh55UR)",Om6fdltD0l
8j9O2WO9JQ,MODaf0ZkMSVn,"(SHVi4g5IyN , JJ4xRaWrKy)",qSURmzSamC
m39a3gDB4J,MOqc6KwJsyWf,"(oPQnDWQCyW , MW9ljoLnYd)",DCx9xKKgHL
hldVJuyVxT,MO7pXWx9l0C3,"(pYd9p4icII , pi2iH14xme)",uBC0ihJOks
3mVbalfdNR,MOqojaQJUQ3L,"(DWY4XSsKBt , QaK89r3BJP)",W9BSpaEl8H
m3N2TIWoXk,MOtnlII2i3Lf,"(Wq5CG9wYBF , 50LPPVL83X)",GFkArzQUD8
tyZg2xSfR9,MPI2OMNyqAUF,"(ijP6EG5nzC , dGKVtH7vND)",J5a0CPrcSf
XmhkSIXS7n,MPzdihFHOVIP,"(hUCHd05JlN , SPsJgF1uKd)",SIwJqcJo5Z
dCkjITLzcy,MPND0sMu0Bok,"(PyaraRbHOu , bus6dWHB7o)",DfjPawC7n3
JnRfeML6hL,MPoBJsWSNy6P,"(cvWibBlwXG , REYyUMyYMp)",IaEGAnT7bO
EYV55sxrNn,MP0ktXvfwcCR,"(FgrpvlHdpj , XgPmAth8bc)",bLKhxBBgMa
VtIB9PUte0,MPX2a0gaVHh0,"(siA5phMyJO , umGtL62n4P)",F3n6z6NZlD
FvkxrONpuK,MPak1eDjFvUk,"(wDmBEBCGmv , iessbNWsJF)",fQEQ8mlTFL
lw2MUHngR0,MPhEz89thvTp,"(Fsw1YsumPx , 9GdiBjJxDg)",91mwdrfeeS
x6uzTqaQie,MPlJ6ehHwlkN,"(KQBiBLygWu , BUdVgxGC8M)",Mi7Tch9JLa
UVuhK5M86P,MPvxjKm9kJQr,"(SciLV4JuXn , EBfne5gaSo)",cwfOIA8FvV
gV9grDW5vY,MQSsxv5yzRQZ,"(KsGacWzeDy , s8QJ8yLiYi)",r1qJLFbzQG
K225G4vau8,MQR5RSkJumXh,"(SINGVFMJqU , SQZ3IIEcq1)",JpsR7QY7Zz
MaWAi7Dcxi,MQtEm2Jmoj3j,"(yQeGF9EFs5 , 8Z26ZiEWEq)",GcXpkJW1VP
6FFG0AJ4sr,MQEsMUKge3Vm,"(R69uEQ2Z91 , j4HHMUYSHP)",cbobYz6dJe
r91lrkOt4b,MQjc458yrUP9,"(b5zil5oG3h , ldV183uNnh)",iHcSrvt5ds
0MS8fqbopA,MQUqvECVJhED,"(o7B8dNVCMr , 7sxkLJLuWn)",4c2pxillCx
juQIXjv46j,MQt1fArGIeo8,"(t8dj65d1MA , 6UGDPgYzkn)",veUVBC83vm
yyBtCNeCOp,MQ0OIelJI2Vh,"(qzfyI5xVsl , pnu7SE7n3H)",zuLnrslIgg
vHKwhXbnxB,MQW5AI3OBrgg,"(RAbo6xOFsP , T44rT5CxeE)",RAVNaP3vL2
8FR0mut594,MQcKDKO3IQaD,"(9I0g1IOm0p , CgrDM8NE5B)",t3gWHqIa5k
lFafhUwoga,MRUKJfXlvjUS,"(4PcXan2G1s , 24ZueeYU5n)",1LKAyyrOTd
dBQsbSHqid,MRCaaNPS8aFf,"(5jdXRfSGjX , 8T12rdW4ac)",yKUFLkL12l
TeWZyvGXIC,MRjiXc5uHS56,"(IAUlE0d71o , KUSQpPk79n)",g47g5lTr8D
7YI9Ql5xk2,MRuNVCbC1xA6,"(NayUvnkipM , lG69QexuQN)",KPm3WVRoyu
rqILYHnfyE,MRIWErGKe50f,"(HXOyWjEN8m , gsWUa6JR9X)",BIAhVhC5nx
1UYdKowDJY,MRTfJVIfDNRw,"(M97ji65PBa , pK8xChAFN0)",f1f5nygzEK
iSRe3FBlRa,MRnFJ1cV9bxE,"(QRZueJjWZx , QHvTiKsQ1n)",VvK4QTMzYW
KQyIQOiYgP,MRPW622t7B1O,"(1T3AfqX8UB , ZuERGBOX2K)",qkjU57lqsf
zieYphYqnz,MRmBU2sMdCZ7,"(ihGUe2wr2z , nPRQ3dDQPC)",JvHGrYO6dR
2l1HjUJSkv,MREpMgQN1itD,"(SQG2jmdC5o , Ri4V7dXE5M)",CGG1OZaywE
R276YgRgk8,MSvCeIxgVSdh,"(IR83NM17El , dNNQz9tQea)",S3j2QZS0U3
gKqyZ0b8Bq,MSIPqQCvjVAh,"(HF0YI0xBHX , 24Et15PaRq)",QgoLYI8eso
7Fqw0MenTy,MSCwMyjwSxzY,"(HNWvUXwuvs , xJy92ypESQ)",IAVm7wDx9I
Nl7ted5LI6,MS3PG51gOTHA,"(AJgjGPvxmO , PKoECnbeus)",t9a9gCcfsG
8MXGwpDv2F,MSo854RMvlAk,"(A7qV06x30x , OXNHFrOJtF)",xDleidomVW
Rd5jZFhAud,MSvViTcsI2AU,"(Qs3Gy0Zn3D , hIsQwjxKp5)",XCtenuaqDO
CUCmLEmBiD,MSDiRNZdswL6,"(HLeOEmigaB , zp3Q50pZGy)",n62PhJM7tN
e1WrJRrbEv,MSBcA8uoqUlN,"(Qh0XNdjxo7 , pWUuYAsevp)",ZopJM3UXEg
ORm1kwoaMp,MSzBSYUCCKBa,"(TqhybrM2xg , 7HtQKWqaXu)",OxnxiUL4NR
ZGhmgA9gs9,MSZarXBitsu1,"(FxX1VQQSi3 , rOl1ICANP3)",GfWor1RuSF
i6puyWNy4C,MT3X24Rnyy1C,"(4le6W3LzHj , rJYq7fEbSn)",x29zg0z0aO
TCwvx7xG3G,MTyCH4Q4cbED,"(oxBa0gnvm1 , GVoMEMe5TS)",gKvRx0EB45
ZdWibyGccZ,MTc271SyCayX,"(J0Vew9vH4t , ctixcVbjfr)",K1PkICHByS
EKRXYvyawB,MTCTgVww4t8e,"(xEp4kDA0nQ , 0B4acurrd1)",FktydysxpB
QNICdp62Bp,MTzOMRFZVX58,"(UgFqDg7K9f , fw5Dhy9xJF)",taONwgph7P
9mvaFDjaPR,MT175RKtQLjg,"(vkIWahWKd0 , upE6Gju43E)",QSOZO7frY0
TNlr7EB95l,MTRsQlTaOw1i,"(H7NN3OLGs8 , gZSN5QPWi8)",zex8CeCNn9
ffaUBiwZ7C,MT8qUQYf0mtr,"(yjk55z77Cd , yZpIr7C4F3)",x3fNT1eTMP
JdckTzA2Wz,MTZjsnWrsTVM,"(RAB1k1fD7f , vGGpq7we0o)",rpe2IV4cL9
68QNrsY55I,MTFWuLp41M7u,"(JMsAcy7lhJ , drYd6ZIU8D)",zuHzymXGU3
zivw7QtDMZ,MUsvynXjPLmn,"(BzvnR48loW , 1o5pMGRIe2)",c76SkzxRqo
qL0g45BbTd,MUWxIi54QEap,"(CGDekUe1Mi , e2egTyBKxb)",zm9FSjpFwd
T89FDQrmcQ,MUVWDGB1h9SP,"(xmguZWTXyf , UzdtAKWsmE)",PoaLIR3LSC
LgAg6427l1,MUQApmA2noI4,"(qPMdqrIwVi , dipwmIPqxg)",ON5JQvLuZn
LcizSvxNw1,MUa8FgWXnaKI,"(w7Z8sxuXEt , H1FgZ56m16)",Kx5V6IROMK
AZxtvxnRwT,MUWjr4AEnjsR,"(nBSHtsTgyj , btIBmCWva3)",GMb8IrvmFt
lHrblLUKaL,MUIFY9XowHOF,"(W8ehJfxXD4 , KjC98EY1UR)",cSXWKf0o0F
bgFymeT31k,MUtLA3YkLwsf,"(sZVtFrOw6N , nvbe2X64CY)",ZOr77HDG34
HB83CLn5Vx,MUrRbJV6GsuD,"(RDsaUN9W8u , jsjAmfVR06)",zMjPz2gXno
u8qgL24bGl,MUseUg20znrv,"(hY8oxSkC5N , y0BOeLA2Uq)",WRjiVvU5F3
2qoC4O43Ab,MVtdafusjw4S,"(G48jaD2skT , f6hRowydwr)",XH2a9lgfAj
VVQE8z5b8Z,MVcIxpOYKUOI,"(KSOK4BsGg3 , Q50RhPWOgN)",pMtWjdaYxH
1Ckl9dxqRv,MVcXOM0zvQDG,"(i8HU80W1iU , 23qBnqT1SZ)",pOECdXH0Qj
D1NC8zptry,MVD52HADN73E,"(xNPesVUP8i , wtUBLOx55N)",KdXc5Cmnki
8m8PbnzdfF,MVlTWY8dmGPH,"(bF7QSRFsC8 , ESmfFLCzrG)",rzQBENOm3D
ooF5aGN9N2,MVOY1QmIl9XX,"(1FvwlqMuXx , IJQHsmsiCK)",GsJ8WXbfcC
X2651UPATt,MVQMhI0n1p88,"(yWCYbdaYeR , kEe5FDSamv)",KdK1jOkSOx
2vBw8LCNki,MVSh3psfd5k1,"(jiWveDkYKx , 6ML4whEoem)",sddQOQqLkQ
NBLJNewhoR,MVIIbnU7Ag6e,"(BRGzECKl4T , 6Ma7sstn5E)",xCq91FHpz6
ErpLKUHjoD,MVnzARqoQkXr,"(60zT31Dw2P , ipeJZ008G6)",4ql1UgEULX
fhVdTWrOll,MWV2M0l48tW8,"(GnCTydA8RU , xPmcIQIIuM)",ZKzkfSuSrM
Ds6aRcPFu5,MWIcEFJ8YwcE,"(Wb9seBLfci , ofccXTeSSd)",cijXmuoPH7
KMECqzvt6Z,MW188S2c4V2e,"(sS4JgCQs6u , UNalnsicbF)",nuWp4aN6tW
cMRHuYTETG,MWDUTh176OGa,"(ILnn4xE4Rn , Y8FRgYqPM4)",FXvUHhZQGg
tLS8PtrN4o,MWYRnJAjMoiu,"(Y8Lx69DZ4R , JU2gkwBULL)",1Ifmv7ipfz
QILOsgFF4m,MW9nY2VtlDzT,"(GQkSVE479U , dJtCro46md)",DQfJxGGAP1
15rSDjIjin,MWyljQdB3Rh7,"(YwejgJQWVs , QpN9KaL0pf)",Egr57GHPML
fzkprpfJcN,MWB7ruYbmVmO,"(gY9iiABuQp , JJajD76xi2)",0zO4e8dBgw
gNLw7kkPF4,MWNMOen7iEa6,"(7dgSYe1xfy , UhMg7lGeSU)",xBQPxgdcrh
3e3vlCJ8QA,MWKNQG9yWh5e,"(3eVAFiNiSM , TAVUh0Od29)",QZD6R4ium4
hGSJLXTKBK,MXQECJJccKSg,"(aht3QihIOn , UWIo4Udu9O)",GjVL5I6XhF
ZU0KLy0XqO,MXLrhUfvCTUB,"(ppuH4aqBRy , 4IayGcaxez)",eWwgmFwhF2
s8JUvHvtR5,MXALeATxFIZJ,"(t1kOMBqczN , V1O7MwfJu2)",XnMFUHL1EJ
fvVGUUwHTS,MXW2WMxC1vRt,"(ROMDVgeLyz , H3UyouJjPA)",PmKdZZNmzX
Pw9tVK50rR,MXAWgdDxAui7,"(yssJ4Uxq46 , h4uPulq47J)",SeTGusZ5sI
PIPbs3nJDs,MXkiG11GQXX9,"(0TUhwFR0ln , uOzg8GJCoq)",111wOZzABg
X1FUpXKOPh,MXhj6BKGQ41f,"(NaUsEUHrhq , 0cGR87JLj4)",OpQIx4qiFU
K9Q8K91XSM,MXoJXoIglCDQ,"(HfBLaKKR1L , I5PRbtulT8)",iWqsfEU2Ei
DYcbhDAOYG,MXHJVAa21eSw,"(TXlo8BcKYI , ZRhgseZynR)",wdIW4RWdoy
oMLhmwtDW4,MXNCPcqpHUD0,"(EWbO17b1XX , ZVsKhGQQal)",Ag2N8sLJLQ
QDlMTnbeVK,MYd1aUiGm6zE,"(pVgyRTrNtY , Z1n3AOYpgy)",d84k6ATiwt
wYzEtTlC7T,MYYUI2h9Dc8g,"(h713j8YPfn , mkwtoVxHLv)",MXsRo9ZtTz
4ZRDp8CYa1,MY9RdZnDVCOq,"(ZCyjpdO2Xe , coqs4n49Z8)",39DW1CjhSE
CqDPslo2lT,MYmjUvBSbcqF,"(0tiE0tH3nH , k3NDr5MFaO)",H69rsASDZr
JfT56rw3FN,MY2lr0kVEjyA,"(5qF1bGSLA1 , iBIKD1PYvh)",pC1FcuA1mu
QoRnzAozch,MYbw6upDY7H7,"(Oay8pYdfCH , NnFTZv3fha)",lDhyqEeUF5
gXV8XmBUbG,MYJC4AffUVCY,"(eh7hNTBC1x , 6ThBtr5XDJ)",2H0Bfo0OIP
M1aAn0ut3G,MYHqYwdCuigY,"(J6f1BnKK7b , Q53366Itwk)",ZBhCb4ympe
s6B3yixdQ2,MYxzgIfqQaTz,"(hBrp90Wf2W , EAoFPPmB6l)",3esW8TIfOK
0P0tiNnm8E,MY07gqwX8CTX,"(dYmqzpYzxl , KqMW8jR3iV)",zN0Yuhgri1
ldiUEyBzW2,MZEpCgyOEyfb,"(SRY1pYa0D7 , ArP2nxjJmc)",MKhNltNmsR
hOnYAaPnRk,MZQ42ks6qN91,"(JrqNx7l6VZ , JWSsciUpyN)",Ie5EgBEThJ
XuayuI0VhD,MZ1lFVKA2Dpg,"(Lp90hdM4PG , 0qnPh9yerP)",ZM4fJQD3e5
HF8mj3M1wC,MZWszi9bgqsm,"(o3Xzci9lRG , mfcyYC6gcR)",j0X2NieLKw
wNfmmqAMr2,MZjuJOhoJZXH,"(8grNWFLjcB , 9OgC6Un1Aw)",6EohRiQwhL
zs1buZ9zfr,MZJxBMxyEwgs,"(jWSJ2rY6fH , JC6RHnjmsf)",D5Qnc4RTfL
E8x7LxyCva,MZDkJqcX7sEX,"(a44WvmHsAN , 6qHhy2LVZj)",sBpFgJdvo6
b5zso4YATO,MZqMiE3dL5Vo,"(BS2C65PcxD , DFxlcjsmEk)",n9q6dmigca
8eq0PZv2fS,MZ0bePomDIoF,"(RNKbeAKyAM , ZggQg7j7Cv)",eJPJx1bVEs
cEjszPHfVx,MZnRRemnCzZZ,"(56gSclA4OL , sZE07gcEEB)",GlXu562jf0
ON4hWTwf3U,NAijGIjoCKhB,"(HgQwIGVJ6i , XXDcajpWPX)",m0vwWz6hwW
XrMDZgTUka,NAEzkeGxWuDN,"(0eT6qyL55c , QNr6pkFMbD)",m2FkfM3nw7
zvqGhCzJiR,NA8jhhc2zdyB,"(RaRb1GzkQ5 , gcxnCde6o2)",FYiieuYFzx
JgvJ0to7Sb,NAP7R4JnYJBH,"(XKZnQL6a2A , e2m0Gj1Ta6)",5avhEZCLTo
We0XZ0YMqG,NAcLfaZzajo5,"(0IsxkNV07T , 5tSH69Fg7U)",ywvsAcslCU
T4wdTQqAxT,NAhqugPNJlbj,"(UuW6jefv46 , gUnnlpCBOg)",Cowm2Lbrex
hSod5jxJAR,NAxQky5Blz9t,"(DZMlH2ujWj , g8MTlgsBdx)",1ebbvu64v2
yL11anMTeI,NAgAf7T9UcRZ,"(K67flUGI0B , OjVC2LhL38)",0THSFi2Jbb
Xhm6jlwCbi,NAm3bjZFTOTf,"(WLTl6uU7j5 , KEcZhSs9gI)",tI4i2q6avW
pn2M0RUZq8,NAlPkbMebSPv,"(gK90seYqwN , y1oJqkC7aG)",l89trvrDnz
j5LVKWSiGI,NB9JixTB9OWr,"(3YCdQis52t , RYoceR81b2)",oCp1vy4cav
QNeefbbjlU,NBBhWcmWhqWr,"(5W5fYSfsIS , VL3XbSl0jK)",9VJi5dWFix
VQtPxYL50Z,NBRi8NOvbaHQ,"(pqUwN0d06b , 8O1LV8u9Dp)",2duTelaMTM
lpV7iIbolj,NBhiUkabwaDZ,"(5XaPwt9hCN , abm80WQTCk)",aYA56OUU2n
DtMmmGfORi,NBkHUoT66San,"(QTRzrb2Oxu , hulmy9m3C8)",3rOmbunkul
WNHQQ2qfBU,NBIn2f6jC5OO,"(ryRST1grqV , HjCFtXJCGX)",gYSp1bzijp
WYLftlY399,NB15xg4qbHaZ,"(8ENseLs33l , yQbVjsO1Ou)",w1sns2bwar
rXAZZjBCbG,NBc2VkrVMs0x,"(bABfulhkgS , E4uMigOe0W)",g1lSp1eSNR
3t5xzE1a4C,NBNRuxexXwCA,"(B2m0tOtyoP , s4bIz4qDbQ)",nDVRshQk8I
tWj2QoeOCf,NBPlLQuzs6T4,"(xCdMwpgAmq , Ugfb2A3TBB)",hmtfVxiQgx
gCw2m7Tpio,NC8s6N0yOMaw,"(iuvlqwbAjN , yV3D0hZ9O1)",QpqTwKAETf
ircd52acu3,NCj1QAldgk0Y,"(s6emH2yM0J , F3pRqKKd7P)",eHxXmINKh9
i59Mb0J96A,NCS3sbCiBgTB,"(tA8C1WW7MG , nJBmCBIZu7)",lNi2vTdiKM
aWRZ5SYR5p,NCUx74S1MEG1,"(HEu40NHPeV , BCD34m8PBQ)",M0ZsgMTGbo
bnwtQMlkFs,NCsZG55V2CbR,"(vfgPGrGkTI , G9RO40sRub)",ME5lddKxMZ
Cm0DPjSQxQ,NCLCuMWxPXUH,"(eTpcWIcro7 , pXjZcv0DNg)",uhw6NHi6oa
13pXzq6oJv,NCuqUPEaQqVM,"(ZvsfNK6HCn , Zcg1BtCDn9)",okGFjQHYNJ
BdW5VZFpjd,NCEfzWDzm0vI,"(L4AiKRZ3sR , jC9hwf8Esa)",x072nkT1qc
yvTHG3PVwA,NCPL9MsFmm0S,"(n4DGsIEIIu , g66PLrR2ga)",zWojEu2fWN
mYeyZdMGgZ,NC9VipirHsEX,"(euaNzIXwdd , O70mmByPdA)",n5u1HYOXAx
YeQ7FsIXna,NDqa8CYcesko,"(EUmlT1XxdH , oVvcmPGp2s)",BOykSEsdfB
eOm7KAmEVy,NDzrUhfepu9o,"(Z2fFl7u7fs , XxcHP1fMUB)",gAagCyc5VK
Ny2eig6JWY,NDCfKSo3JAeB,"(TzJfCrC60R , xhcriD7b86)",o9643EV6Ll
crrKV9r4r6,NDlk5FTF4ivo,"(kRwWF1e7s1 , ZwyvQrF9pL)",bRdxkP5J1L
2ykazh5Lzi,NDvwuYMMTaXw,"(7AvOZbqRqN , sM9PIg5WBC)",nDPGQpr4Ml
ePlx00ITnH,NDXKF2Wj2aA8,"(mv5QMPQ4Lw , sW7l2pMPZb)",VcPU042Oi4
4vZVrFnmeb,NDvhb9SBSgVN,"(1DWoCF87V4 , qAE8B7K7WV)",ldlyGfJ7Qy
tx8BNYA0zH,NDTiTJw7mcLQ,"(0Bytub98yE , scRMXe7mLT)",1itAMGgDg4
h3KNq8lpoB,NDE5Ac2pdGka,"(CMJIvM5YoK , mMAhkIOSyk)",tbO8fKbNbx
3XrwL1eCRg,NDF2cEQJd0Ir,"(2DR21U5aKQ , 7gRv3nXzbE)",pfd9SdRf29
EMFbX8Wrb1,NEfjotcFtL8E,"(q5HEBkb0tr , JEtU5gHkJe)",Ujh9uZamyE
cTR4LvOKTF,NEPVxPQ9t9iD,"(8Atb9WEEtd , yquqN2sFbT)",6bEPNNeQ2e
1CafWt0p7c,NE6fYRvYcNA8,"(DasIxWaWZa , HsJjsVIV2q)",Z5Cs9LOeFk
co3AhAQeS2,NEfQ30CV98Sq,"(ttku11xyKQ , qIMYAaqdHS)",CnTldeM3zg
I7t4CQld9u,NEYZqGAj9NKX,"(aVqqa4Qu0L , V0A2Rk3vW6)",GNTOxY2t8f
7PIQTKfGAq,NEU2TgDmq2ki,"(s4j3dnkArJ , GLck2qAegF)",mX9YEjgGWw
2mw0Daf2I5,NEKTCUh8er6x,"(JgGQbaavV1 , 9O0WEe1JhK)",yaKoX4FPdE
EdsCu0ApkN,NEcKiS2F1dj0,"(6a2C014YiD , Q9iCcpaVoD)",E2hVZEt5aL
kfEAIZ1mMW,NE6hwtBfuQPE,"(HY4HIy8mYf , 5OgN6Mf3Mr)",ZIx8oJduT1
hM0p5CZSdL,NEzZi1B39Srm,"(rEynyOWNoM , jiysZTM6Ny)",y0TmW0F6HX
vZ4WK99vi5,NFo4syGG9PG3,"(Q3KJqyV5gD , 9iCUql6atp)",cCbdOpgEZp
ayYB0CYhVr,NFA4S4EQa6iS,"(Bd11kk8qUD , VrrISgFKn8)",2ocOHcTU5J
RHTQUxPLBU,NF1jup90RB9l,"(bZoZbstiQD , JeFWPnyrdl)",uoylOJelYc
bqBPnVCkkC,NF3AhAuHkju7,"(N0yRspPfSp , gLVnzMF2RT)",cxicH4yU23
aURudYxudi,NFjqJawfL7iK,"(XcE2vsF7QT , 5pRyLLmzIR)",B2QjgYaCFp
