id,entry,lifeStats,sort
yQVYg6E5Zg,QGJrq5AcPokV,"(i7M2dH08W2 , SPLDcR0Gzx)",ImECETkBS1
p5oE4504KS,QGWUd0YKxSog,"(ZHKxGhIFxc , SU94NXBAOj)",SV9pKJMiFE
j447vc52H3,QGwTgdJw31up,"(AnD6LAhs82 , LPn4HI2o0o)",52lGC52tu7
1JsTrMGK52,QGZ9XKLx9xcd,"(OO7TcSIJBM , v8FEgcJ3ic)",fxJEFnNFY4
n5FBj5fyu7,QGFieXP3FSTw,"(MzAZlD26gg , D4un0EEjXt)",fVAUMC6fCj
jiYjXuTSU3,QG9gcRA2d9Y5,"(pkq9ooGTBe , aJOwrM2dkH)",VPYcXDIk14
PtuqAwRIZY,QHf13B4YD7BU,"(jhboXEltiy , Ta30ozluql)",3VwPVBoWvg
OKk6OQnWhF,QHsg63KTgrEY,"(8eOnlFvtWo , tOREzvoPZa)",m6rtJhYiGY
lkTQc31YFt,QH0l34gR8XPF,"(HhHI5Nvlt7 , jItR7w4a4l)",Pmp7cFwmsn
uTxVMpqdry,QHGjTtCTQYR0,"(N4X8yzsk9f , Rvx3KRwMSu)",99Wa8ph6Gc
vlDNmfvIH6,QHMR1oH5IjxU,"(bMnAqTNyq1 , ev9X70xIwY)",VVWvkjuElC
iO0OoHpsJr,QHdostNCulLU,"(LL5oU3Cguo , zp8wvsgwWa)",0f0wA9GYT0
QbZ9v8UIP5,QH6phYdx4nrF,"(cd3fjogNd6 , feqMH7hwM3)",ZscqOK4u3S
lyANW6UssK,QHstKs0CVzRP,"(feI2QcDdPt , JWuGXk7HxS)",ktoOlKOlR7
8nCp0cchqC,QHDiKWPHWv1x,"(FARvgiFpFc , b8ixkQv4x3)",TZoZQi4LDR
yJRT3z7nW2,QHzWuvgAclnF,"(tUoRGTgFj9 , bjruEk8WQ5)",KYWjEkCA3k
Z7XpVq91eL,QI7EXArnIgza,"(qJ86Yikpd6 , NVKKIqFqvf)",7jMKhvnRaw
JUrdtovLBC,QInpR7JU0TMB,"(I8ANF0TqBy , q3cx7a7zeC)",rtTNHYxQhP
npa0H6gwxl,QIk3NNCu90c6,"(HJJRYAUq2j , qFzToO0Jnj)",SIjnVkNZgq
rnpoYarG2U,QIpsDMKkfWjl,"(EkTTic3QC2 , UoV4JVysVI)",cYetyra4c6
Cp6OIONLex,QIGEdgjgy4vC,"(k5o65hbfK0 , MfsrYwBZ5o)",ArnNecxRKm
SCSBBZURtp,QIJHmmdYYrq0,"(H1ln46EaBn , 52n3ujHwNN)",sisDNPzP7N
4DSfqdJ9LK,QIIaxXwh7Yf0,"(btirb08vK4 , 6ynAFclQUA)",djuj3aJLuL
oNlmqDFZm0,QIeiT1rh6S01,"(spNqS2jclw , lBD9jFBQHF)",4TvrmUG0xo
VfwjMXJAHP,QI9yoRVgjMZs,"(xc4stsPnEN , PlsSWY2ODu)",rF7SLxx1Od
B8j2ahjhUG,QIvXKpa8l9Ej,"(BvNVgg4xAS , bPaP887nH5)",yEI8QiXV6t
MMm0Kl4vwg,QJlCxWO0Sxrl,"(A21SyAdhHv , 21CrWc37ZZ)",bMJ37NSasu
J4THsQilUN,QJ9cinqtB8Dd,"(7UIDJIYvPl , cfw2dNPwIe)",knkYv6XGiu
pucCHjPijq,QJFBIAYBDCZb,"(EITFyb7sjK , W7vyfw6o1I)",rimJ4XGmVj
IjfbNEr6vn,QJwos8Ns4zt6,"(HBVV3oBF7z , qoBUxHnO38)",3UdIMglUdC
uFy2Ma9lXV,QJfi21kvzQiR,"(fRGnWEOp3s , XMKurvHTYH)",VwulDVCAGZ
JbVsWeaV3k,QJJS1YkdHOpR,"(03aHwRkqK8 , lxID0aLaRS)",GmBBjXHOrT
bJ6FVHx49I,QJ0ZdE0kx83O,"(Gn0pTFtHtx , mKSvQzJFju)",KEmM5s8Jlv
g9SbjOwY8l,QJqXBEZX3lGF,"(YNHcyQ6GnZ , YthQIWBYi5)",R0B7bnAxqi
nuuJAwLRFs,QJ8rM6lxIXrp,"(L0M0DMQECB , jKN1fPOMta)",GUQM6Zgmf7
0d11gDWUrq,QJIFXDnbhWeq,"(bbm6BliqmV , VsPwGjps0n)",1NQ00E56TB
QJxJer8gyC,QKDXlNXrUsT6,"(dqiE3MgwD0 , TUw2w7fmVN)",bi12lQCZu5
A9Jgwan3kJ,QKmV5ppShQt2,"(hUIg8SMM4V , N504K67DK9)",9pWEOlGSYZ
VPgGoSyDCE,QKxGqXCss6gQ,"(1p8KUQEoNd , 9fY85GRIjs)",rfVZez0qi8
DB48lpz3ii,QKz5sKW7YMFQ,"(4cqEZtlFFi , EaMfSiBLZi)",Nm51InXnFy
9iyImqnW8e,QKKxZ37huVIJ,"(AgBPtMOrcJ , FDPasnvM9Y)",QIwHZ4tetI
6ciJ90E4gU,QK1QXMyO0pbl,"(W2glfqgTla , rSYRIjPjls)",LZo0re97tL
T5aIbvZV54,QKztSO8UXEmO,"(iMevqYegYd , GJissco9kf)",qxD4AzSTZv
Q8RmrzoM6H,QKEWXeQujiN4,"(Zdjklo3QK5 , dcNrL4GVet)",NTYZcVJJGf
rDDiJzU6FT,QKhhrPYipCw1,"(d02f7xZNHQ , GkEiClJsSk)",vALY21tqQ8
g58OjsCvJT,QKueoPYP4vac,"(UW2xD21XZk , GswzMb9042)",Hb2bAHTdkF
Wa6iO3XS54,QLuSK444uQqx,"(ZwIWcI7xfi , UxrUhLvs7W)",31rxwsMdtS
oGAg2dKfHy,QL5IPkZqIrwc,"(smvMASJv45 , xhz8x4jnlS)",SBdsxS7Cyd
NnL3TEKxPa,QLgVjbQKUTmS,"(u9jHtQscO0 , NuXWAHAhws)",0GO77BvBES
TILAca5nl1,QLW5m58yPagT,"(IPZOG6gseT , xaQGW7Ekx6)",nPPSFJvNxv
T1tSkJ2bxF,QLoAIl6pMbUK,"(KGBixY5vdR , 71SZQMwJK7)",c3jTYqjjVf
iOkQyVvW0c,QLqd2KsQvINK,"(TzeHGGgxBR , RwVdnVwKdN)",S5zDWjMMiL
C2LgWqfpbL,QLskEJqP47wi,"(cyOsVFpLwM , crCQPWU6qK)",kQOOLYA2tJ
9fq7xkpki5,QLdgPqq9zMnV,"(sfV2fK4f9V , YMbspOd4wk)",9lXjtFicrS
IAZP1bgU59,QLzG0rDId0Ei,"(pb6xPoxVFt , MhWoE968Kk)",FC5o7oVkLX
Fh92SvtExs,QLriPWLUhwPL,"(tfa9lfej9c , hsmOiyx5W2)",87C8KxlCJA
mefpHxkfaS,QMN63OqoxEO1,"(lnD0o63Oz1 , uhbaB2UoQP)",LQF5obkLnu
podgmEmiCU,QMS5lgrm4dLI,"(qd0XJf4rI1 , 0KJhu8vPdF)",X5DBA3pZl8
uLBYZb1HcK,QMuuZkBo5vJJ,"(Jbs74JFOVU , ePixCw8HIW)",78dlHmrsEB
sI50pYny0e,QMNgPp7LQQbw,"(g1CZ4SxbzW , GivAumzyyb)",LFSIfGZXUC
B5NfjeK8GZ,QMubaw1gWfJN,"(5R1spIhcGe , 5hGb9vM08G)",NjgjXnrSJi
ErEDcHNSRP,QMtJ44RpvHu6,"(WOLYuja3Ck , JIF7uMGL6h)",0Xh49MIi2G
XoVbOvebgh,QMyILCXRDf1P,"(pIAwJkQjPJ , iKaPrcJWe5)",EhuPzMoZCb
gUdOXApChN,QMJsTWa3hWr8,"(G26KLVMy0W , luACgMg6L3)",GIDX4ahYME
pZaBT17fWC,QMkOeS5ghAyE,"(zKVQMviyCL , 50BljmJc4M)",M3UnnYlgHI
PsEjQWntTu,QMIpENhB5wek,"(ZOwlnzbdaT , rcYZ0ZJxph)",4KA23bHhcB
0UoUuFcZbU,QN6r3S7ZgWaQ,"(AvNeZQHgx7 , iocpQnPNDu)",q6bXElXOtd
bCmhyvFpgg,QNiKRQGn1ATf,"(h7j4mbILpt , 0BEYlfNqlZ)",pkLDRK06ge
a9SjHnpgLB,QNh7RiJEzx0l,"(XP9E9O9zkn , holHqGxdGg)",pr2UJ9MZro
w8cbtDsm6V,QNO3hSFx8n2p,"(50lH3A5tUA , QYOyf2Ag5I)",Kp0GAcWjcX
xu8Sddg8dz,QNQmwTrAeV3H,"(yeDSv9HcuC , jVb3e3MaGi)",bqU4BwbqkN
AD96E5CSK1,QNK1DgStb5SL,"(ZxeC1rjuEN , QyMlHU4eQM)",k0uHkI4Wjw
VEgNJh1Ghc,QNQktChjdKVM,"(QvPqCBWXEM , KIHo2S9QkM)",MiDl2Tpro9
sD5f20dz2l,QNON60FNLxWQ,"(nIojrC9ABz , nINlf811m1)",AgBaspjVNO
cr36tC9CJc,QN6GFqundKGD,"(Hy679sou6h , ypSBHWpC1j)",Szwc1Dja4J
aZIuD3DH8c,QNbhlSCebVWo,"(QsUtzyQqCV , m4VGqV4q2t)",mY5m8hubyD
JA7jo3tT5v,QOSoDPkDyjKx,"(IiLrH0P9JM , pGTZHXiv3j)",YvIwBKQSQe
l45x7ftuDV,QO8kkNDucAAo,"(mLJi6oIzB5 , V8da9zRxNy)",wt2Rpluenw
K3IqktLLLU,QO7h3xKcRlc4,"(S2W7FoyjnO , 2WBkEWLFbh)",KVLCbO5YEp
5YdPBdvIrx,QO7f8BZnWSYr,"(6L5XqpwVTq , chSAZOayPN)",PcWJsaJKPt
YLn3MLDLpC,QOTEZY8kGHnW,"(zcK7YDUyLX , B8x0XS65EO)",UPx9yzGWGx
eJOxHJt8iS,QOlJ56oF8mVP,"(JQkKXXrPGD , nD4IuNte5t)",iutytd7Dxc
60YX1cIWWr,QOQlihBBnZSX,"(P111tTHQLu , 21ZDdY7qwz)",aJFu8YBaJC
Xaz9woZUMo,QOnN2sDrxSGb,"(6tzSCDMWic , Ye3NrZ3Q1P)",1FO5iVuPR8
Ndplw30uIs,QOstc9bphpBM,"(88A7VaFD06 , t6yToO3WTD)",7a8EbD1I2q
U9FY6JFO8R,QOrndawjY4GF,"(MIwILr2bP8 , 9ug3rRejAu)",GrsDhr02Yf
aHdzVATrmN,QPUHSU7LmAxX,"(zQoI6nfP5o , qEpFA2GqRe)",0uHdGtrDSe
ChW3wrWuh1,QPZoFLbKBTfC,"(x4CiU6amWe , uuIyJHsD0f)",ZTSG8nR7hn
RAGhYP7C2D,QPbYzb4v57HH,"(yIZR1kziDr , s9dacGte1N)",ngRTkGupJh
dDG2PFH2PS,QPBq8u9j505h,"(BDz6Dibzb0 , Fn9V5rmm5r)",KZCPks56Xe
XKFlRGdUZw,QPcAzbFttUar,"(xkKrb5qCOn , M503zZ68Ie)",fplfRS48jE
cmZ0q9UBGA,QPvwdVhJ0Mcw,"(uA25zYKlax , SyS4os826w)",jPmfTsxyiu
seHEwlNEKG,QPVqIAP9HJkS,"(qA6BREcHIB , TwC8sr3xVN)",VsWRgTgkPc
LvPbjfHuy7,QPSYLLFkSiba,"(6oKoM0NWsq , NZwU6GIDHb)",rAz8VBFCkY
1h7vQBPlIc,QPxbUPJvVf8D,"(QemcQUbIPS , VMvCuBENjR)",c43JWHoOsA
raBYnsYcTr,QPohcP6foXyr,"(Uk5vvNligR , E9CL57bGiw)",m35SIWARIc
h1MYOcikoc,QQ9WjCrA4JvW,"(XBhSRLAlXS , r1T7ynyxR0)",x23UcAGPXa
CfJflJQsRV,QQRnmVksztiF,"(AbXaiqDWPf , 3ya4i0O6d3)",HBxbk5NAoe
5SGwiB8MDg,QQBxngJWCi5q,"(AUjolvfnCJ , p9fiZa2qaV)",3hXbPFY2El
F6olf8Er2P,QQ1AmLymXF9F,"(ebXq68yVzv , 19ddMMP5XD)",Mw1yevgjwe
8rITBnIuqK,QQjjKthgDy0S,"(q3uFH8hrG3 , Nt5ItaBknm)",Nin3HYUxaD
sNUWl40RPA,QQ92PzI4e3g0,"(b34bI6ogke , IvxbJt8gE0)",1EZDD5FIt9
qPKdqhbsxN,QQpeFYJeZyco,"(30HKYUI2yi , e89r59mbJK)",1BgXXwoKBx
DRyhBokIei,QQAt06LUrd7D,"(W5EfOilxqS , 7n0364MAM4)",EZQVAxGUUg
SoW8nl4GKb,QQg61jn6agYV,"(WR1QVQEY7l , yxpkZzb9CV)",Z5ArIPisWe
HfQHmoCN41,QQnd12liZoX6,"(zfuKBpLDT9 , 0jhgPLEA6x)",YRSHtA2L8y
L3xPntTkeD,QRqh5tguqF5a,"(bXXHIZVKTG , Hb2uggdcnB)",QegXXVYwNj
ILQQR0Yasx,QRh1vBwJ6zRU,"(ldokbWIuzK , 4sSa15aqhu)",kWu1V7JHVD
FHRLNTkrDQ,QRsEmjkg93SN,"(dMtUZZZ07X , qDjbNAn2pp)",ZAiS2DElZg
QhdkiSOH8x,QRnybKWDhqkE,"(lNtPvNOfC7 , LnTlbtfYS5)",FTor8xxPyA
jyZqIawgrn,QRABql8u4CZv,"(Uc6DxJPZoq , UBrohfonI4)",DP9CfRQoum
E739zIKLWI,QRezNUmTL51s,"(uDIKufebvs , VrgAjEECNH)",5eKOa7K30g
m2bjbKXcJ0,QRyN8lCRRhpp,"(DzxQq9b77y , Fy936wIjB8)",d8tkoWeeqw
wuXQUAEYKi,QRueuq1kRcMI,"(mjVnwxz0Mo , eZDTCr1Si1)",PJf7VlTKzk
a7JVRINTMk,QRvTkOsNc24l,"(euGPpZVOUS , xfHc8IXIqE)",3XVzuhnyen
IvpxQaMDPx,QRulOGWXww5i,"(mOkuVKY0nY , utPQ5DkIdc)",L3ZwNEy6Ye
pHw7Nbmg7Q,QSuprnzN8RGu,"(17zIALWvDY , 3PHb2VntvN)",Y314hFNUgb
97n1vATFsK,QSYlfHcrycwL,"(kJuxtOViaE , R8I9bH7dBL)",7PjgUphkMZ
xUxnQbifq1,QSzO88vfF5B2,"(fdrDBPjY5D , s6aQwwunp4)",LN4RXh6TYM
Qr8bryTIXc,QSVaHGgFh3AJ,"(2NOTTOfryR , 0sQhAaau0o)",EUw4MpOUJu
hiVSIQRzlG,QSbGzBYLRXt2,"(VQ8OyV6gM4 , 4J7lbeorbN)",1J1hEPY2tY
rrBRzc35v3,QSttGjkiNrax,"(tf8DrPXT9Y , 51anszzJZI)",BVYaLIjEIe
VvPqIFJMYu,QS0Y63gPKBgf,"(4I9H349eeE , pe6KlfOsrp)",IzXerjkExR
KDcoAIIIgL,QS83y8aKSg9K,"(YObbc0I0oF , eDuNSOiA6t)",Sip9c7GOVu
sYYGJePpRM,QSTfTfMSWd6z,"(k8VhsB2xyZ , cJ9NHGnidw)",nw5E6P5CaW
ELBE3x0QPJ,QSYVWvsT0JOQ,"(lvbLWR0wPD , rYNiOVblTv)",zeyEbacaCa
8ShpeH9dZj,QT6x378LkPHb,"(SYi07mBaB0 , pQYmNvhSBQ)",tODUlaNDRn
iRoCQSM5Cs,QTFKiETa7sBe,"(3afGPmyXQ6 , GNeE6yyvTW)",SevKxu41tp
PBjbqBtHhH,QTOyFnjjGrhN,"(0d05cEv4yn , U9AT45twYU)",633w2rgD02
g9TLf2XMZp,QTohUnLwmaye,"(6eGR1Um9db , TccencXKlE)",9w9w7RKbfS
lXVJIwnBa4,QTNi8O2KlgWS,"(qKutL8pAUS , Onj2UNEFJV)",RBQrc5zXAL
8TS8NsUDev,QThaxCxOdshk,"(6BFgTBh1MH , tBpN6ZLPJB)",Tq9p4kRNfS
dOh3IJx0ns,QT8bCGLrpUmr,"(4cAEMGZDge , WCgiTOPPNn)",eBCBgtMFIc
6sWprzr5N9,QTmrsgIsKgAk,"(UNr72CnxcO , QODEqGtRBm)",9p8GHMmoE4
G3ZWmDoP76,QTpsCBgYNaZP,"(A8y4zkUDw6 , 7nCbuyKqDL)",ijmtAa4DNv
KSJQIK2muN,QTI7FYRxvWUj,"(kFaRbEfmtI , YcQAbiOpky)",ndqjriAl9H
3m8HJw0ONJ,QUwfy2rOisTj,"(u1dYaA1XpI , AdUQ3nVq5Z)",GPZYIngp9D
47Si5Yb6vr,QU9AbadH0iMP,"(kJLwVqXTI0 , UnXuMiCpF9)",YGK5rmiz8u
uRJO5wozP5,QUgM0N022qac,"(76ZRE4ogB7 , vnoVAaG4Tv)",iMuMZh0Atd
PexekWR3Sa,QU2EEILvVABg,"(BZiAzedO90 , fjhYmWGCqI)",9WaZYvZ46n
xmIB8JnNQO,QUzCSJaIMN3F,"(GsTqwgiPoK , BR2dkLmmFU)",tYVCpJu9Qk
biChRjByHO,QU5DwOPCnHWg,"(gEOrLo9Gro , UF5nCGO0gh)",PeBFtNh8wz
AdVEYb49N0,QUbq3k3OAIkC,"(f4X9mduuEC , TgQE7soi6H)",sbvP3J67nr
V6xeyyHeOo,QUYFJVq14Mqa,"(zXJbrFcmva , 0u5YXQWwDe)",5aXCnU4FmX
JP50CsqlOM,QUXksuhecDQQ,"(spYvGzdmGX , uhcSQw2NDI)",oqL5tSvHeP
QtDeEg7JSk,QUxSSF3oOMsj,"(LoTB7ITwI3 , wh984SGenW)",07VttbHc92
lbby5RqYbK,QVdbgshNLC8N,"(onsv59aQBB , W7QUX0v0O7)",9OcMw5uUfO
KrPfWu2ois,QV2OgdpAFxxC,"(aKCVQMFH73 , PZvi74huME)",hY6hi8piMp
HPX4EXMvue,QVHwIGtYQqlF,"(jN54Zvg5pS , 2zyZUJcosP)",zvQqQPFZyF
4kYI7iDMU1,QVtLOB1cGhKU,"(G3UnkwiUr8 , GN4DupZPfP)",UV18oF2JLa
cheiSFQbV8,QVCoorti1dcC,"(jU59ineg5R , bVzAvlDY0b)",dvFgeacJtl
YqAHlbl1ii,QV12hPwqNjn7,"(fCK3Vgwhlx , Ur5I0ZBMEW)",GFZ12MBrDZ
dH4qTEvejq,QVjb9IT1vX9f,"(2DVU0V8aAi , P8oEqedlES)",o7k2phFBIm
vCNV4MuEDJ,QVcs9H99QGnt,"(miZDaZ8IKC , 4wBWMiAfi3)",0CLoJAweYZ
PImukumJuu,QVdcCjTn8vFe,"(2vVJsgB9q9 , m6qKm53SbB)",Fpa5Wi3Z3o
53cK7xLhYl,QVvECrozmDzq,"(sVMIpqZu4w , D04pa2h4rK)",7hl7Ok6YQV
i76VRVcZZm,QWLinhanFyhd,"(RSbEw1SfVa , UMBB0zWBrk)",8fLDFr7Lyk
8KwrxazYjI,QWoo7eny2DhS,"(AwDGHG7ybC , xxZTiekaft)",551yyQNiII
XfID1RQHWc,QWDruB7o0ebn,"(Rb7zTJdPCv , WhpygbjBcv)",P1RmXlFogA
FMy5Ps9WW6,QWFjWo98eHDA,"(l7LrYy1xPm , sOY5M7IA2U)",4Xccq9plxE
5WNTg7zq1h,QWjGmjbAO1bR,"(qMJW2dS81S , IjQg2gS2Wt)",yRuAOc5aLw
Q14IjJsZLP,QWfN2MWeWBQ5,"(WkfWoYRj9A , poKROLpG8D)",MvEsfg55ws
THNwV4d5Ap,QWD4wsFxLCf7,"(8nVlTM68DR , PbwXNkZ1Oa)",tCJ5bczgY5
WqeyKY331s,QWNJkBElIYem,"(h07d7xNnFb , kTw7DxGk6T)",JE64tTwxww
ozM71G9ffx,QWrQ8uATIeUp,"(1lEPlbWYVM , Re1dGWU6Tl)",B5OAwx7E8J
097ylWQbbq,QWsDiloe5oR4,"(mWktZXjjur , buTMv8hmGf)",VflwVGeDMm
fGBPq7It9j,QX20X0kFLskp,"(LZeZAjOBUN , LOcO5b09M8)",zJp9vCb9Jz
uUeWMYcdQ9,QXGpku9OaCOP,"(7MJQC8TJqu , a5gnOgPiTp)",hXvUXupMkw
WQMEf5JzE7,QXRXa1M2AwD1,"(DFEdyIUd5i , pZ6w7vPzzW)",ua2tlmxTiz
S8Jc8ag6qB,QXkm1vhLHIYM,"(RyGsxJP6bL , 7ysJW4cVfk)",DgPePITiQP
59DP4u7mG6,QXiRZknc0mvJ,"(6RnhnVlyrq , iBzgIkrpGn)",SfM5yzlfR9
zMSXg4sBBk,QXsZMkVXRjVF,"(maH8Ry6AAK , mHzrh6qqMD)",NVger3pdfU
GxFcVQF8B5,QXYVUvwkZoNd,"(g7IdEMesX1 , nfzRXEsKFh)",xLiwyFiwI7
xZoenOGUee,QXFkLZSGwkGG,"(X1gAPu1G3w , VTP1Hllr4d)",Dx6Q5TGSA5
HLfVwdCvvc,QXUVbZ1lxolP,"(ZF4912PAVg , v99p4XRhnj)",irwLrdq51F
VQRGuIsuq3,QXvvHohBCkTo,"(YrVxvZsRUF , dBqpQBx5GI)",pSpVzO9ZhN
WpFD2diQtz,QY57Db3WECPH,"(9VBmf2OGEh , rcOCW5RONL)",SF5Q9edZ0m
Qb9bR4l2Nw,QYpuhkbj5Iep,"(3m8x3NEYwy , mPq4zcVHOo)",q6csbfo3Ye
2eet38ZwTH,QYhlohujudTg,"(jRNm1hD8iq , Ht0u7GaOwI)",hObhKCxiVZ
GJ8TUHgVho,QYc47iKoUqBa,"(pLmYSwzA7F , SM0ZttLISU)",odFJGSvXGR
1sWNQVdkzq,QYgSqoIjU6te,"(h9bbuVN90O , xl143XRQCD)",bc0v2CEF06
4lKxF1EqAF,QYm1YXKTzbFY,"(cAMChwB67F , 7UBS2grw9H)",ZnZMFv9rL2
A3tcipFFhp,QYrJp15Z73x3,"(TkBmEeLXPI , y5BNUuwQRL)",vuwogxq72d
mcEqdtEiWG,QYKWjApzTTzA,"(ZXxhG2Z288 , 1xRFabTXO6)",CQOO8b5Zlm
1xmBMiYnf2,QYRj4YrtnvIE,"(TStdjxBjHX , 8aR0XwfJOK)",X5K80jc86p
VFBrjpWW2G,QYRy0QwcIUh2,"(ZLHfUcAZgS , 3afMdOTBJ9)",lsovtzfC6M
azYP27T2Bv,QZ2Ny7trpatd,"(tdjG2G6nVI , PYYHy5O0D9)",gNQKroIKbl
pJk9HAcPv0,QZTLA9fNphic,"(3C1FcOz3tN , kGPTMmvc3k)",ZvQ4uwCGWO
fvziwvhoO3,QZaB0XO0XOl1,"(E0mSD9dUj6 , CML3lrX41n)",e2fxxCxSf5
SEHK4v8Ldd,QZ0CvY8VMreg,"(M8wzJDilo6 , Rv2wCehqEc)",FGZ4IfprI1
y8nMGEGitw,QZmclVBurySi,"(MeMxl9sC4Y , weosXrE0iD)",JYUnhTDrMz
BnRaZwIK9M,QZJqunBumkhH,"(wQ4rxYkDLc , r6kn8yyADS)",IVMq7oEVPI
vEa1mC8u3o,QZkoaS7Pso3u,"(j58YTO3Lnv , WDwSOMkXRd)",BEHpRYW7ON
McWRa1QseO,QZcg7ZWiRV77,"(r1w2a90ODT , ShgiXKHyx7)",7dh4bqL7hK
kJVqh4SDd8,QZbpRrQj8j1Y,"(h8IJlAwOrD , VwO4y3qzMu)",xB6c1QemX0
X041x6F8YV,QZ8oEqb7yzPj,"(r5WDiiJprh , nHEEvHZtyf)",WO2yHOThX4
tWkc8SULch,RAt3NrknK1zZ,"(LMHNEAAStl , ToIFx7636K)",9xq3CaZ6z3
bAE8bzKlB9,RAZHPu3B1nWt,"(eXQkKtJIQH , gEW87RkUtm)",w6mm1T7plF
C3lze8lczs,RAPJrpuLgJKv,"(9xfcTrsslD , EBYcVaU2P5)",BznuZwnsZI
uX1XXNhxP2,RAD7KtF2zx0l,"(bKJXAR9Ga3 , K5tqfpDe3u)",9zdOzz5TOV
g4IkcBYYAe,RAHRYpwRuiUN,"(S7N5uZwZlj , MQHy4giIQc)",8O3GVUNgW1
OUacikOQ8F,RAvh4Z8Uxjco,"(CvTEJPNR3a , 9icv5wt061)",KNHr5fUtQ5
dPxuhoRcLA,RAqFd8PXPLDs,"(ioKOMC7g2Z , eIs2TjeEA0)",ExgRQsS31R
WuZJrMgmEG,RAp668YzXejB,"(KWCQemNyGR , y5GpGYVI9u)",kvT3ODzg7U
dF6e4WkTyK,RA9ZpxEAo8pM,"(zSJZlws6da , I0din7z8ck)",qu0nNrXGbF
AmT5j3YQxY,RAVZapfpqXNa,"(CHHVotSuOd , 8YeQsm40PK)",WLNf8r3CiE
EwIBc5Aq8W,RBA7ps8WPNqY,"(8jKzTsJDtc , RlrP75og3P)",7xTzZJrJRi
cljzE3UxyJ,RBAgs5kGCbCf,"(uK9AWrKNbD , p7W9E5w9WS)",rcUtWxeec5
F8WGb46hlZ,RBO9nQyhdQ5v,"(uNM1UWp7ui , 1JAhuVlvwG)",LotnQUroAi
bFuA3jIdI3,RB3AbnZOa9XO,"(NgOtNQLuUT , AMT4s3c8dg)",PbcfNdRFHM
s2xqZowpGJ,RB0tdcndpRpC,"(vx8YHuemKc , 0KtrsjwTHT)",TraABXWBYA
jTJNsww4Jk,RBnQ5Z76HBDI,"(E3RqDZOmWh , mbymJW8i0Q)",DnzdZjwsIh
h04vzfVEVQ,RBiRBhpt0zz9,"(34tZsbeUAK , 04dD5ncxiE)",3rOwS82miO
bJHtxdOXBt,RBzjENrgOwqi,"(dt8ntyiVcS , UJmywYSupK)",Ls5meZyALx
lzIIKK1j4T,RBDVGc5v9l9a,"(FTfK4K5YZc , IshEV7sFFx)",Yt7umSSpfi
a0r2qmNakU,RB8NXSWSDUFC,"(KVFks1ocQu , DMgeGSDRlz)",CICuita04A
NgjzjtX4ph,RCx7IX3DKAuN,"(vPNkW8tFoM , M6jPbr3hRt)",kqXJ0LSVU3
3dcUJeascR,RCvCnxjWh7Vr,"(bwqPYICp9p , L1VKZCUDFC)",4OSEqlWORq
8NoEBJdFV1,RCr0x59RXi45,"(CLhoG7Qedf , 5BPVhW9gW0)",DQkLATiYYX
Y6cpKPIsp0,RCvXEDPApK22,"(4dEMKt8kyb , WHG6W3ikzf)",HxKWXUeRSc
Z4JTYzkTrf,RC4cGvo0bXrq,"(ujrnrlRJq8 , f0K6Pv8gbS)",ruJJySmPft
ap3XFFfNjp,RCcR3OpM6RJ4,"(7lhZNccOkJ , c1OP9qA2UA)",PopiS9gsQA
Fub2kWH1g5,RCJeC8a96eYs,"(2t2lntBETn , JTfyQpuQqB)",DaVu2zLwDD
6PexEePxyz,RC2s61Ly11FB,"(wnXsEDbxIi , FoZlxb581Q)",2BpBkmWb9i
Ku5fnPj4qU,RCUPiBF25BNl,"(yMMiCxOdSz , ta144vIuZr)",k1RLNa0Ps2
OeeX2oMycW,RC70cEGgUomH,"(H48nWGHM5M , 74S6X0aXBb)",RxxodWMiwB
H50Bg7SPfR,RDp5MMYLRxMA,"(HLNTDjqHMn , oBjh1EbvCI)",J1szHq8qaC
AVfwuXiPno,RDIIrTM73ak3,"(oYWyzPFN0l , Qpwpo8oAdx)",b61KEyx9iy
PjEaHpEFZy,RDONbZk2o1A2,"(YVIs9pubrX , WPFIOP5fo9)",BQvnV3Tbog
QCJfaqgEFV,RDvt8dbejMmw,"(r5tr9qIEMU , rojQ6URhnK)",ziAdZ6Stfo
eQpB4ahmCs,RD8zYFPybYBz,"(QTE911gezk , qwh8fVDUr3)",HgO19IlO36
YHLuId80MC,RDgSqAzwryhu,"(tSPHLffyeB , 8rdRCbRAOQ)",80ChKswpvn
zkf88PRz0T,RDcX0tbwkOv2,"(Ko59A1HEuI , daMCYtisev)",xM7CVQ8d2O
mYU4PyPxfU,RDbTWCKzKXR5,"(xF4NCZWCvJ , NMdPmgIP83)",Ew3c6giHHS
7cO5Ne44KU,RDadGPnhPXsg,"(fnksbHjbWA , U60mZC7gzf)",J9ldZW4H2B
j9R32I3pJP,RDifZ8MAekax,"(BCLkynqIEy , yPVYV5ZKrY)",3MVY5w425M
q3R7d4ZL3N,RERTJOWDee4I,"(LxOgxrc9vw , gBxG2Q2tuy)",3WERp9hJMi
TjlkMB03hC,REKlWmCU0vQN,"(X7nvMBfpS9 , I0RPiameK0)",bjUbukdDBt
nwSIv54d4Z,RERmv5Xiy58i,"(13605aqqdB , n3WrvjiQBF)",g0QKqBAVZB
6HmPoxBMdc,REq8aAI74PVM,"(WhS8NvqLHL , D9NSbzqjhB)",0zmVgwoEPJ
